sigma,B,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.10526315789473684,6.315790263157894,1.6439306621389271,2.0871142187268608,2.0924134967202366,3.1894164045893425,1.70287788502392
0.10526315789473684,7.894737578947368,1.6603566555227671,2.025238455658615,2.057985186740259,3.2979665618070606,1.6717705730037886
0.10526315789473684,9.47368489473684,1.6728361635093443,2.011884275653668,2.0344208104670374,3.378368793613863,1.6506468648332888
0.10526315789473684,11.052632210526314,1.6826350092355413,2.0261046658610584,2.018052361308868,3.439969793471955,1.6360884759642493
0.10526315789473684,12.631579526315788,1.6905310526829407,2.053025655223206,2.006539383876595,3.4885595737893667,1.6259334840388837
0.10526315789473684,14.210526842105262,1.6970282928066776,2.084253591899591,1.9983624987114887,3.527820870951986,1.6187882297979304
0.21052631578947367,15.789474157894736,1.6394131898523354,2.1124273127859414,1.9896626810880058,3.5600921292642567,1.6111762276303112
0.21052631578947367,17.36842147368421,1.648935143392352,2.1420938502533273,1.9861434823580213,3.5872087000919897,1.6082142771004317
0.21052631578947367,18.947368789473682,1.6571031389480382,2.1695000602178967,1.9836659777415182,3.610260838290565,1.6061756247222054
0.21052631578947367,20.526316105263156,1.664186482677989,2.194479260430042,1.9819447451477874,3.6300950255518414,1.6048037202011454
0.21052631578947367,22.10526342105263,1.6703875668472272,2.2171158716361763,1.980778275485213,3.647338816733045,1.6039180415601009
0.21052631578947367,23.684210736842104,1.6758614197185189,2.237596064478589,1.9800222549017068,3.662467046569905,1.6033897274813342
0.21052631578947367,25.263158052631578,1.6807287848035486,2.256136625877854,1.9795719854785394,3.6758454785402552,1.6031255996680385
0.21052631578947367,26.842105368421052,1.6850850957273587,2.2729522677736598,1.979350620508083,3.6877603415297426,1.6030575014245365
0.21052631578947367,28.421052684210526,1.6890067737635408,2.288241724477102,1.9793011641595883,3.6984387868571083,1.6031350661861032
0.21052631578947367,30.0,1.692555735196868,2.3021829344725417,1.979380949001404,3.7080633541508656,1.6033207372484368
0.21052631578947367,1e-06,1.0756541559989807,3.0457571541601145,2.4722005832082568,3.0457570150789945,2.055313201504892
0.21052631578947367,1.5789483157894735,1.2811671141586651,2.69765057397419,2.300437654103603,2.7000269855699734,1.8942800181437949
0.21052631578947367,3.1578956315789473,1.396599964533593,2.4231262046682724,2.1923009182151088,2.835891524758788,1.7940562447532056
0.21052631578947367,4.73684294736842,1.4681876967720862,2.2189864273916458,2.1227301705592714,3.0388144187554706,1.7302713416265325
0.21052631578947367,6.315790263157894,1.5166126715249695,2.088708415259259,2.077107261036061,3.1896631250513083,1.6888429074039313
